ID,price
449,16024.286
450,13868.6
451,13464.032
452,13477.221
453,14710.504
454,17065.586
455,12997.931
456,14450.057
457,16171.772
458,15872.368
459,12981.976
460,14134.313
461,14501.459
462,14575.168
463,19266.688
464,12944.659
465,14046.09
466,13394.124
467,17526.238
468,13533.466
469,13592.914
470,15115.356
471,13483.626
472,18263.352
473,14848.922
474,15363.978
475,14358.857
476,15020.67
477,16464.297
478,16219.469
479,15886.625
480,13981.837
481,14728.237
482,15568.595
483,14586.311
484,13686.423
485,14550.217
486,13433.034
487,16364.459
488,15006.533
489,13488.148
490,14049.121
491,15172.37
492,13465.469
493,13653.007
494,14564.668
495,15665.114
496,13781.512
497,16861.092
498,13407.225
499,20145.275
500,16601.453
501,13439.258
502,15739.924
503,13424.632
504,14081.1875
505,12944.611
506,17937.98
507,15238.167
508,14001.507
509,13770.667
510,19733.914
511,13830.214
512,15526.885
513,13308.587
514,14039.434
515,17128.277
516,14388.858
517,15287.302
518,13616.255
519,13402.7295
520,15947.987
521,13084.923
522,15132.962
523,14765.454
524,13319.688
525,14388.895
526,15764.594
527,13822.772
528,14507.801
529,13388.493
530,13387.732
531,16933.727
532,17660.176
533,15608.045
534,16403.605
535,13361.7
536,15668.988
537,16059.076
538,18786.623
539,15002.01
540,14868.116
541,13545.329
542,14156.766
543,15478.692
544,16051.86
545,13136.6875
546,15144.005
547,13968.675
548,13463.459
549,16963.719
550,13895.03
551,17008.898
552,13232.608
553,15997.636
554,13708.512
555,13903.991
556,15025.357
557,16218.521
558,13031.811
559,16635.209
560,13398.842
561,14248.496
562,14983.313
563,14498.8545
564,14119.708
565,13615.563
566,13577.613
567,14686.396
568,13212.4
569,13665.428
570,15586.073
571,14318.321
572,14498.071
573,12952.818
574,12955.168
575,14385.389
576,17675.738
577,16960.996
578,17665.31
579,13450.125
580,14619.114
581,14785.967
582,14856.215
583,16744.654
584,13062.605
585,12946.834
586,13394.819
587,16136.774
588,14866.43
589,14476.565
590,14454.686
591,15711.73
592,15208.243
593,16922.129
594,14041.517
595,13347.696
596,16118.919
597,13396.959
598,17238.36
599,18579.516
600,15168.527
601,15784.162
602,15840.575
603,13711.201
604,13374.094
605,15248.102
606,13050.359
607,13454.043
608,14439.434
609,15740.53
610,13586.317
611,14737.955
612,16328.232
613,12946.752
614,13766.134
615,14304.123
616,15710.604
617,15119.371
618,15410.938
619,14904.363
620,12949.816
621,18508.984
622,13204.993
623,13478.851
624,13128.142
625,13022.704
626,13063.148
627,14221.11
628,15178.1045
629,13629.773
630,16089.372
631,12947.067
632,13013.241
633,13846.173
634,14617.51
635,16029.146
636,13749.899
637,19006.738
638,14048.295
639,17558.531
640,13480.716
641,14001.966
642,13765.217
643,14253.996
644,14605.345
645,15751.796
646,12942.699
647,16541.543
648,15317.354
649,15417.349
650,17965.188
651,15009.41
652,13385.579
653,16191.453
654,14041.891
655,16051.843
656,18102.287
657,18231.617
658,13390.674
659,13070.3
660,13212.4
661,14257.444
662,13669.644
663,13127.053
664,15591.239
665,12943.973
666,13338.521
667,16795.514
668,15132.803
669,13515.995
670,13610.804
671,13096.824
672,14856.732
673,13317.351
674,17905.555
675,20314.744
676,15647.3545
677,17316.396
678,17107.988
679,13513.344
680,13117.9
681,16687.729
682,13970.978
683,17467.268
684,14721.745
685,16390.055
686,13756.577
687,17801.936
688,14178.04
689,14735.551
690,15529.244
691,13548.691
692,13344.825
693,14031.585
694,16467.924
695,13209.792
696,17320.633
697,16493.727
698,13362.124
699,17401.115
700,13772.653
701,17927.396
702,14291.147
703,15557.118
704,13079.231
705,16097.602
706,16696.045
707,15522.665
708,13444.083
709,13080.695
710,14518.101
711,14030.915
712,15662.573
713,14903.187
714,15334.1455
715,13883.281
716,13903.206
717,13217.504
718,14433.964
719,16359.425
720,12951.366
721,13972.5
722,15355.162
723,13580.869
724,18552.16
725,13004.672
726,14935.717
727,13566.169
728,14235.746
729,13995.071
730,13666.968
731,15339.945
732,15143.383
733,14057.643
734,13359.022
735,16602.959
736,13366.402
737,15936.817
738,14190.614
739,13649.093
740,17626.262
741,14690.726
742,14993.121
743,14994.929
744,13810.712
745,17908.03
746,16412.527
747,16632.338
748,13938.737
749,15496.308
750,13150.201
751,12942.93
752,16285.704
753,14530.781
754,16869.037
755,16510.004
756,16498.82
757,13278.01
758,14189.445
759,14806.535
760,14424.106
761,13939.253
762,13661.399
763,12939.015
764,13636.861
765,20775.713
766,14465.1875
767,13680.761
768,15931.713
769,18569.646
770,13319.655
771,14106.184
772,22598.611
773,19595.17
774,15400.626
775,13588.054
776,15151.161
777,14336.124
778,13382.176
779,16415.795
780,13486.912
781,13134.929
782,14298.993
783,13483.582
784,13148.407
785,13120.557
786,14644.669
787,15645.969
788,13314.565
789,14953.044
790,14154.255
791,14683.63
792,13101.229
793,14466.091
794,15963.159
795,14012.368
796,13327.55
797,16934.266
798,13452.583
799,23313.523
800,13816.803
801,14081.742
802,13300.8955
803,19579.686
804,12934.788
805,13428.922
806,15769.0625
807,15030.101
808,15011.487
809,17361.133
810,15009.665
811,17080.055
812,14712.1045
813,16111.9375
814,16448.87
815,13973.955
816,13878.786
817,14815.12
818,18661.63
819,15835.502
820,14689.587
821,13487.1455
822,17244.58
823,15161.246
824,13855.995
825,13362.116
826,15198.956
827,13128.615
828,20237.752
829,14908.181
830,19191.617
831,13517.087
832,13681.166
833,16172.6
834,15135.696
835,15164.431
836,13494.794
837,13141.166
838,14115.27
839,13741.977
840,13493.627
841,16280.305
842,13658.336
843,14253.243
844,14394.893
845,16733.436
846,13665.1875
847,15468.685
848,13033.024
849,12938.192
850,15047.492
851,19987.76
852,13427.633
853,14495.84
854,14578.486
855,15544.995
856,14702.676
857,13953.233
858,13223.058
859,13556.312
860,13364.014
861,14042.243
862,13819.565
863,16095.892
864,15685.595
865,14465.209
866,13580.729
867,20755.09
868,15130.409
869,15469.64
870,13222.679
871,17875.848
872,14304.132
873,14328.335
874,13807.862
875,14204.844
876,15428.991
877,19127.752
878,19700.164
879,15562.981
880,12936.6045
881,13428.387
882,18830.01
883,14917.5
884,15616.103
885,15511.449
886,13415.957
887,18260.342
888,15373.554
889,18964.115
890,20058.47
891,13206.338
892,14440.393
893,20515.475
894,13864.65
895,13391.322
896,17060.521
897,15712.596
898,14986.416
899,13341.389
900,20030.938
901,14104.304
902,14509.269
903,12942.544
904,14549.59
905,15110.574
906,16658.6
907,21533.607
908,13148.037
909,15180.766
910,18998.078
911,13899.042
912,18000.191
913,13469.036
914,14832.621
915,14189.2705
916,15405.948
917,13269.09
918,14132.888
919,12946.714
920,13306.969
921,19610.877
922,13212.954
923,14429.016
924,12934.036
925,13186.765
926,15894.105
927,13363.483
928,23538.057
929,14551.207
930,15000.152
931,19902.314
932,14846.668
933,15396.3545
934,14145.347
935,16023.171
936,12933.696
937,15105.303
938,13725.5
939,16332.322
940,14087.823
941,18000.125
942,14589.428
943,14349.37
944,16681.496
945,13961.252
946,15137.025
947,13109.258
948,17378.025
949,17088.018
950,14003.112
951,18200.307
952,13481.794
953,14089.826
954,13908.879
955,12944.507
956,13898.667
957,13374.004
958,15117.759
959,15421.947
960,13420.831
961,14627.438
962,14584.305
963,17032.635
964,14388.887
965,15412.323
966,13829.786
967,14866.754
968,15304.265
969,12934.788
970,13582.29
971,13798.78
972,15217.241
973,19071.22
974,14305.639
975,19590.617
976,17644.252
977,13409.318
978,13863.681
979,16079.214
980,14931.021
981,15396.895
982,14151.589
983,13272.189
984,21524.084
985,16546.938
986,14481.876
987,14900.661
988,14250.336
989,14600.654
990,15417.501
991,13805.843
992,14150.79
993,15454.046
994,13314.894
995,15806.869
996,12940.242
997,14051.924
998,14012.604
999,17862.555
1000,14160.502
1001,13202.748
1002,17703.314
1003,13454.999
1004,14657.444
1005,13901.208
1006,15866.825
1007,15151.846
1008,15044.186
1009,16706.07
1010,14676.161
1011,12967.906
1012,16075.014
1013,15771.644
1014,13964.059
1015,19442.332
1016,16652.936
1017,13831.77
1018,13989.702
1019,14773.055
1020,13774.288
1021,16201.975
1022,14271.461
1023,15050.043
1024,18453.79
1025,14461.836
1026,13854.567
1027,15717.179
1028,17639.02
1029,13387.882
1030,15040.036
1031,14594.259
1032,13941.319
1033,15115.121
1034,13872.114
1035,17188.355
1036,14069.635
1037,12949.961
1038,20730.816
1039,18292.992
1040,13958.316
1041,14187.911
1042,15741.969
1043,20780.63
1044,13328.91
1045,13601.558
1046,17131.227
1047,13211.499
1048,13359.462
1049,16032.237
1050,13678.325
1051,14450.871
1052,13202.106
1053,15149.016
1054,19138.148
1055,15338.227
1056,13984.894
1057,15696.561
1058,14612.304
1059,14190.044
1060,15161.437
1061,13800.086
1062,15784.519
1063,13873.212
1064,12944.566
1065,15122.75
1066,21285.002
1067,16376.654
1068,13571.264
1069,14121.604
1070,13756.223
1071,13308.611
1072,17098.207
1073,14373.606
1074,15642.682
1075,12932.932
1076,14082.61
1077,14507.212
1078,13223.063
1079,21121.963
1080,17411.004
1081,12949.944
1082,15092.037
1083,13017.842
1084,13959.31
1085,19072.541
1086,13024.623
1087,13848.962
1088,14615.02
1089,15210.666
1090,13903.33
1091,14821.033
1092,15333.111
1093,14052.599
1094,13874.992
1095,13826.344
1096,15042.998
1097,18270.709
1098,15964.284
1099,14594.114
1100,14571.221
1101,13950.274
1102,13542.167
1103,13218.81
1104,14019.15
1105,13063.253
1106,13167.258
1107,13538.523
1108,14797.215
1109,13079.009
1110,14500.541
1111,14637.52
1112,14988.933
1113,19821.037
1114,13896.375
1115,15061.915
1116,15268.065
1117,12937.728
1118,17040.697
1119,14399.648
1120,13969.075
1121,17371.436
1122,15762.155
1123,16490.21
1124,15362.106
1125,14365.042
1126,13679.695
1127,17892.855
1128,13749.751
1129,13328.292
1130,14475.246
1131,13746.31
1132,14897.456
1133,14551.653
1134,15264.822
1135,14910.62
1136,13445.659
1137,14659.769
1138,20122.715
1139,15658.602
1140,12937.265
1141,17468.549
1142,13840.861
1143,16132.186
1144,16603.6
1145,15681.794
1146,14610.267
1147,13483.472
1148,20395.08
1149,13647.718
1150,15639.47
1151,14076.929
1152,15751.646
1153,15940.398
1154,14754.62
1155,14801.223
1156,14297.855
1157,15270.263
1158,13524.756
1159,12943.56
1160,14308.585
1161,13172.724
1162,13039.999
1163,14275.649
1164,14412.567
1165,14079.28
1166,16531.705
1167,14600.649
1168,13512.606
1169,13527.573
1170,12939.157
1171,16443.959
1172,13632.679
1173,15216.996
1174,13711.637
1175,15969.878
1176,13393.003
1177,12947.0
1178,13144.51
1179,14664.781
1180,13243.028
1181,14581.303
1182,13936.133
1183,14181.848
1184,16896.455
1185,15009.102
1186,13479.03
1187,22352.883
1188,16489.604
1189,13620.967
1190,14446.559
1191,16237.685
1192,13186.626
1193,16017.625
1194,16185.714
1195,14734.928
1196,13119.313
1197,14159.701
1198,14252.544
1199,13013.61
1200,13332.117
1201,16282.906
1202,14810.928
1203,20922.826
1204,14604.042
1205,14448.936
1206,18627.24
1207,17927.34
1208,14038.061
1209,13247.471
1210,15896.501
1211,13554.493
1212,15505.303
1213,13672.785
1214,13833.971
1215,15622.983
1216,13221.003
1217,15631.589
1218,14270.264
1219,13879.708
1220,13144.1
1221,16825.832
1222,13472.342
1223,15665.751
1224,17191.797
1225,17636.943
1226,14307.108
1227,13212.4
1228,13209.534
1229,15624.215
1230,12945.543
1231,13971.767
1232,15196.986
1233,15015.377
1234,13370.363
1235,13940.949
1236,14770.055
1237,15980.417
1238,14213.455
1239,16390.217
1240,19155.32
1241,13125.29
1242,19260.75
1243,16828.951
1244,16437.387
1245,13499.77
1246,13350.392
1247,14893.736
1248,12948.246
1249,13900.276
1250,13571.317
1251,13029.802
1252,13078.02
1253,15164.504
1254,13342.783
1255,16082.382
1256,15543.293
1257,19417.625
1258,16164.956
1259,18611.326
1260,14413.137
1261,15680.264
1262,12943.143
1263,14665.963
1264,13476.458
1265,13694.162
1266,15941.534
1267,14271.51
1268,24906.943
1269,13722.792
1270,19330.277
1271,17031.635
1272,14833.772
1273,15782.043
1274,14003.135
1275,14168.115
1276,17104.342
1277,19196.662
1278,16662.947
1279,13671.897
1280,14211.127
1281,13872.75
1282,14906.063
1283,13068.728
1284,13077.949
1285,13063.844
1286,14576.199
1287,16242.115
1288,13873.031
1289,15517.0625
1290,13902.342
1291,17409.352
1292,13596.563
1293,15613.435
1294,13963.4795
1295,16264.499
1296,16822.342
1297,13601.665
1298,13712.183
1299,13301.054
1300,13349.966
1301,13417.223
1302,14845.042
1303,18385.33
1304,12944.153
1305,14057.911
1306,13083.266
1307,15390.17
1308,13575.434
1309,15891.379
1310,13673.243
1311,16859.47
1312,15582.411
1313,16432.09
1314,16254.605
1315,14686.393
1316,17059.9
1317,14474.481
1318,13952.285
1319,18274.64
1320,16628.674
1321,18546.018
1322,13885.017
1323,14952.27
1324,25719.27
1325,13997.871
1326,14125.808
1327,12990.883
1328,14576.783
1329,13641.716
1330,16204.128
1331,14872.798
1332,15851.3
1333,15768.155
1334,12949.937
1335,14342.994
1336,15037.916
1337,18692.123
1338,14737.82
1339,14823.265
1340,13387.859
1341,12941.836
1342,15123.242
1343,17368.705
1344,17550.22
1345,13041.151
1346,15893.627
1347,14723.869
1348,17489.754
1349,20049.25
1350,15294.669
1351,13462.358
1352,15422.72
1353,15739.022
1354,15584.696
1355,15349.283
1356,13339.565
1357,16444.314
1358,15123.2
1359,13646.882
1360,15524.998
1361,13393.578
1362,13570.038
1363,18337.416
1364,16962.893
1365,16653.906
1366,13970.905
1367,12949.834
1368,13532.027
1369,14148.299
1370,14375.416
1371,15046.255
1372,15977.6455
1373,13306.951
1374,14500.6045
1375,19744.818
1376,13256.497
1377,14463.659
1378,14250.206
1379,14242.266
1380,12949.658
1381,13074.467
1382,13697.473
1383,13483.618
1384,15244.01
1385,13632.445
1386,14987.266
1387,14153.536
1388,12936.276
1389,15252.413
1390,13178.104
1391,14365.746
1392,13060.436
1393,16459.361
1394,13434.876
1395,19718.506
1396,13413.105
1397,15517.555
1398,16204.62
1399,16655.586
1400,17609.87
1401,15265.416
1402,14834.783
1403,14511.591
1404,15502.666
1405,14900.3545
1406,16129.025
1407,16568.332
1408,18469.008
1409,14027.566
1410,19547.863
1411,15052.368
1412,15358.572
1413,14596.763
1414,14476.865
1415,16588.809
1416,16805.725
1417,13236.764
1418,17671.135
1419,14728.139
1420,13339.344
1421,15450.192
1422,13562.542
1423,13039.919
1424,14890.031
1425,14548.678
1426,16948.482
1427,19805.098
1428,14506.638
1429,15898.772
1430,13776.484
1431,14761.845
1432,13088.551
1433,13531.999
1434,15935.056
1435,17064.424
1436,14862.059
1437,15649.745
1438,17518.021
1439,14667.702
1440,13791.38
1441,15498.176
1442,13193.335
1443,13393.86
1444,13254.099
1445,15380.523
1446,17387.049
1447,16572.834
1448,13822.988
1449,13110.273
1450,13871.553
1451,13732.201
1452,19259.932
1453,13145.487
1454,13238.293
1455,15396.213
1456,14682.759
1457,15354.995
1458,14835.586
1459,14012.048
1460,14753.063
1461,16374.087
1462,18982.883
1463,13252.801
1464,13274.543
1465,13353.624
1466,13442.526
1467,15614.648
1468,17253.092
1469,13961.411
1470,15863.715
1471,13962.08
1472,14198.719
1473,14403.381
1474,16736.918
1475,13128.949
1476,13932.5625
1477,13678.201
1478,15297.281
1479,14616.638
1480,12962.903
1481,13900.713
1482,15803.802
1483,15782.901
1484,15852.685
1485,13617.574
1486,13460.491
1487,18180.004
1488,15007.548
1489,15986.624
1490,14240.852
1491,16252.27
1492,14459.508
1493,15296.524
1494,13417.393
1495,14266.791
1496,17284.145
1497,14472.527
1498,13092.313
1499,14470.886
1500,15714.79
1501,15883.175
1502,14781.634
1503,14033.494
1504,13108.903
1505,15918.261
1506,18280.652
1507,12939.343
1508,14108.1
1509,14090.577
1510,13325.864
1511,13320.919
1512,15170.36
1513,14664.635
1514,13926.984
1515,13714.806
1516,13204.055
1517,12937.822
1518,17009.16
1519,13568.108
1520,13667.974
1521,14374.678
1522,14807.624
1523,15964.009
1524,13225.673
1525,13809.615
1526,13839.388
1527,13166.69
1528,17445.807
1529,14861.277
1530,13392.803
1531,14598.736
1532,15106.603
1533,18731.043
1534,13572.685
1535,14869.219
1536,13952.136
1537,18488.553
1538,17844.336
1539,13168.273
1540,14645.39
1541,14570.92
1542,15615.964
1543,13328.932
1544,13706.711
1545,15679.858
1546,15562.958
1547,16006.561
1548,14156.047
1549,14115.904
1550,14051.23
1551,15393.326
1552,13480.247
1553,18270.162
1554,15402.444
1555,13829.157
1556,17431.566
1557,17086.547
1558,14666.554
1559,14686.064
1560,17877.002
1561,15492.793
1562,13824.99
1563,17351.5
1564,13388.759
1565,15563.873
1566,14226.839
1567,21064.959
1568,13194.921
1569,12938.101
1570,13069.376
1571,13699.188
1572,16214.53
1573,13450.446
1574,13478.512
1575,22801.148
1576,13104.823
1577,15578.317
1578,16520.234
1579,16779.379
1580,13390.462
1581,13738.095
1582,15967.796
1583,15816.434
1584,16781.684
1585,14358.316
1586,18192.635
1587,17767.889
1588,13432.857
1589,17511.182
1590,16166.235
1591,15532.626
1592,16332.049
1593,17804.818
1594,13279.371
1595,17333.709
1596,16615.625
1597,13483.926
1598,13361.245
1599,13935.248
1600,15594.49
1601,14210.144
1602,21531.977
1603,13944.165
1604,13324.31
1605,14248.07
1606,13379.882
1607,15864.909
1608,14063.147
1609,14484.653
1610,15623.647
1611,16049.687
1612,20886.053
1613,15221.459
1614,18907.7
1615,15404.489
1616,13184.781
1617,16176.705
1618,13097.121
1619,14878.116
1620,19587.861
1621,14101.412
1622,15786.621
1623,13290.091
1624,13992.968
1625,15973.612
1626,13685.929
1627,13941.898
1628,13995.419
1629,14703.397
1630,13386.424
1631,17531.03
1632,14211.156
1633,18937.025
1634,15389.649
1635,20941.822
1636,13683.698
1637,14485.306
1638,13328.053
1639,13411.462
1640,14134.347
1641,15615.65
1642,15404.105
1643,18312.746
1644,14146.31
1645,15316.711
1646,13334.274
1647,13901.587
1648,13140.526
1649,13867.187
1650,14055.969
1651,17319.947
1652,13439.33
1653,13387.745
1654,19186.305
1655,15333.673
1656,13896.684
1657,16294.005
1658,13314.84
1659,18981.963
1660,18289.752
1661,14386.3125
1662,21145.812
1663,14915.816
1664,13861.278
1665,19306.62
1666,14553.112
1667,13472.791
1668,13949.274
1669,15283.252
1670,13773.082
1671,12948.7705
1672,15097.864
1673,14341.25
1674,18999.1
1675,18093.459
1676,20337.18
1677,13120.902
1678,14027.352
1679,15026.077
1680,19552.475
1681,16226.81
1682,25444.764
1683,14837.914
1684,13297.404
1685,15432.129
1686,16540.77
1687,13340.992
1688,14036.088
1689,16806.123
1690,14170.188
1691,14187.933
1692,14075.36
1693,13493.695
1694,15284.354
1695,14799.404
1696,13238.378
1697,15435.266
1698,13407.271
1699,14464.515
1700,13494.444
1701,14993.144
1702,17138.688
1703,13939.911
1704,14615.121
1705,12948.074
1706,22641.037
1707,13616.423
1708,13407.25
1709,17282.664
1710,13663.78
1711,14540.48
1712,12949.154
1713,15431.796
1714,14243.8125
1715,15198.362
1716,13485.512
1717,17462.06
1718,18231.764
1719,13170.208
1720,13565.867
1721,18949.99
1722,13480.528
1723,13868.4375
1724,13035.808
1725,14282.086
1726,15654.285
1727,14376.105
1728,15385.528
1729,14793.276
1730,14908.059
1731,13403.482
1732,19572.627
1733,13300.721
1734,15692.879
1735,13307.672
1736,13530.376
1737,16786.426
1738,15978.783
1739,12996.6
1740,14300.845
1741,12944.153
1742,16395.746
1743,13125.061
1744,16362.008
1745,14599.436
1746,13038.645
1747,14955.199
1748,14478.121
1749,14336.178
1750,14397.871
1751,14159.976
1752,13702.621
1753,13429.275
1754,17665.514
1755,14217.848
1756,14355.01
1757,17907.57
1758,13818.618
1759,14966.103
1760,13003.127
1761,13702.394
1762,15387.851
1763,14005.949
1764,16635.432
1765,14184.902
1766,13286.793
1767,14211.57
1768,13921.826
1769,13725.031
1770,15051.612
1771,14500.965
1772,13900.503
1773,13971.368
1774,12940.255
1775,13870.627
1776,15704.493
1777,17536.389
1778,13207.923
1779,16911.402
1780,12945.258
1781,15479.204
1782,18393.035
1783,14471.496
1784,13714.58
1785,13279.604
1786,16599.047
1787,15460.701
1788,16927.822
1789,15089.495
1790,14813.685
1791,17434.822
1792,15517.096
1793,16472.234
1794,13864.276
1795,14415.336
1796,14920.181
1797,15460.018
1798,14843.117
1799,17184.31
1800,14677.521
1801,14603.943
1802,15906.519
1803,16172.7295
1804,19497.898
1805,13728.822
1806,15852.348
1807,16320.94
1808,16155.642
1809,13873.77
1810,13377.544
1811,13686.715
1812,15260.328
1813,12953.099
1814,14017.308
1815,15669.218
1816,16802.209
1817,15872.325
1818,13038.656
1819,15821.361
1820,13590.917
1821,21721.277
1822,15173.13
1823,12935.434
1824,15371.242
1825,13782.873
1826,19151.973
1827,19546.17
1828,12935.969
1829,16709.744
1830,14963.806
1831,13187.706
1832,13102.246
1833,18212.871
1834,15619.006
1835,15089.11
1836,16202.215
1837,13745.533
1838,13585.092
1839,16926.969
1840,16464.973
1841,14749.767
1842,13883.558
1843,15487.087
1844,14041.947
1845,13099.708
1846,14014.843
1847,14575.191
1848,15875.856
1849,15355.084
1850,12945.888
1851,13844.777
1852,13744.883
1853,18180.824
1854,15131.322
1855,13694.738
1856,14778.546
1857,16161.697
1858,17003.146
1859,13439.788
1860,15195.751
1861,17882.26
1862,14708.877
1863,14784.184
1864,18131.404
1865,14301.948
1866,14672.812
1867,16560.748
1868,25256.578
